artist	main_genre
560088	12
3069171	6
366770	6
21716	5
2656386	12
17941	10
392274	5
1409631	5
465449	5
209505	5
589130	3
80004	12
213417	6
614708	9
321516	7
1069952	9
112554	5
515149	12
3232782	8
674533	6
62387	9
198395	6
1815307	6
3233561	12
1975357	12
2462134	5
80489	12
1967798	12
3168341	5
1083916	0
1700139	12
241747	2
1020187	4
161062	12
457935	5
1979817	12
2734206	5
72310	2
1497100	12
615969	5
115611	6
2764571	7
80396	12
2629623	5
79493	12
2134226	12
643590	12
2212085	12
3151554	12
1438481	12
2194364	2
149570	5
624705	5
1053601	0
2745947	4
787212	6
50215	8
122716	5
2537823	12
1259457	5
2758282	10
407759	12
794370	12
943716	3
365058	9
654170	12
5229605	12
2012191	5
844461	12
596424	6
1476046	6
746929	12
434636	12
49911	8
347242	5
297215	5
2210237	0
234280	9
3400036	3
63127	5
1467987	5
4544689	7
485518	6
1370859	12
2582810	5
588463	12
2189489	5
250660	5
395469	2
913392	6
45947	12
2774772	12
49126	0
187558	12
370217	0
699352	5
424979	5
1802239	2
181568	10
768212	6
3245410	12
70011	6
3599894	2
2794020	2
1793885	5
2936691	12
98384	10
302829	5
1256815	6
491094	3
2752628	3
1116012	12
38187	12
1470883	10
1575025	5
233449	5
1004699	5
478226	5
1297110	12
52477	7
690955	6
280238	0
1053639	10
198404	6
2584508	2
1021388	5
1823061	6
368770	12
506979	6
657319	6
190131	12
1466635	5
1696456	9
829369	12
3761904	6
1557325	2
456043	5
1487556	12
3103447	5
703655	5
138594	6
2192790	8
269411	10
1282716	5
460795	9
658731	3
193438	12
2113964	6
3061608	12
77963	12
1419547	12
920287	2
181292	9
2150	6
1029284	9
1530066	2
3668420	5
147707	5
198890	12
1413180	2
78206	12
3208442	5
3680038	9
1349360	12
2736717	0
684186	6
311509	12
1174477	5
547922	7
4995094	12
1033284	3
1299277	9
2147768	6
1741128	12
3902369	9
574962	12
323153	12
1170656	7
87344	6
1344339	5
401803	10
79274	5
174390	9
1952046	12
430185	6
1569901	2
1911603	9
955193	10
430134	6
1845700	3
299895	10
276156	9
2504686	6
382088	9
409288	12
457197	9
1617068	12
1277187	6
1815970	7
1567026	5
90994	9
62726	0
557030	9
46913	9
3830112	6
3374748	5
1250462	5
2273029	2
685838	6
345015	2
151838	5
3498188	6
2076764	12
615092	12
608027	12
1169891	5
620862	12
967351	12
2220781	4
724015	8
2184847	12
483357	6
67604	3
1639098	5
310185	3
149062	9
302	9
38205	12
2825722	12
1594411	12
2643167	12
511284	9
1638137	12
149233	12
35629	9
987682	12
1001872	12
853152	5
60188	12
440983	0
281786	9
1351431	5
142963	5
1245005	8
1863715	12
436578	5
354577	12
932951	9
843539	10
1204266	5
155065	12
2112336	5
4593018	5
873499	12
1470124	12
1113084	11
46865	12
4874762	12
304053	12
1737896	10
843376	0
1850613	5
158720	12
615644	4
809372	9
1966383	1
2725647	5
1287115	12
865601	0
993362	6
829127	12
2809207	9
12000	0
605903	0
1659721	12
1546965	10
1780608	10
1364947	2
186063	9
1188495	5
3107683	4
2098108	3
438989	0
1890668	7
1238963	0
692258	6
89026	3
205063	12
1564440	12
4205066	12
470155	5
889979	5
816412	12
1857468	12
162469	5
1476288	8
980396	5
1230801	12
1165009	2
3813538	2
27547	9
2243615	5
181226	6
370069	12
4422181	5
2678775	5
1086196	6
62887	3
28313	12
1662701	12
484097	8
378619	6
197005	9
167082	6
941599	5
398332	6
1934152	2
78868	12
2005785	2
1688896	12
2406245	12
2282683	12
65728	12
2582465	5
2305983	9
354556	12
187115	8
1497358	6
1849538	5
1443392	5
26202	12
197405	0
236508	11
2127718	2
1924237	12
1409706	2
419498	5
1037695	12
304287	12
1187279	6
212839	5
1281382	4
1887741	12
325863	6
156895	2
1407702	12
1326611	5
2154568	11
1510820	5
2263877	9
677104	12
299884	2
2905486	5
394692	5
2677073	9
483006	12
844217	4
98496	10
1130996	4
312785	5
1648787	5
780995	6
291292	3
325747	8
288271	12
570515	12
492337	12
2478259	6
865977	3
99915	9
33614	9
239107	5
961367	6
690080	4
765579	5
1465444	6
1823502	10
33293	2
357649	4
2695839	5
1589154	10
3280500	9
3188055	12
1928076	12
45198	12
326731	6
503957	5
2323274	2
4017956	12
23135	5
2377928	12
565249	5
2052999	12
1570079	11
1140925	12
2263953	3
1333	2
2736965	1
80610	12
2406476	12
364787	9
532523	0
1030756	2
473598	5
1022252	6
400960	5
2729170	11
1471714	5
1919729	12
27370	9
3860631	5
2041820	12
635690	5
802911	6
81260	12
104056	0
2523170	5
1945690	0
197312	6
4462960	5
2717547	6
1208798	9
1224100	12
151727	5
2235032	12
78532	12
55104	0
4920392	10
2181105	9
2454753	12
2676940	12
145663	9
1456962	6
3027753	6
1132718	8
1250067	4
1997735	8
34454	12
4295276	12
903294	12
229955	6
1388330	6
911792	8
1842359	5
1438074	5
791097	12
1624339	12
23593	5
1377203	7
997001	5
1546514	0
2788932	0
633233	8
100068	12
1717701	10
837461	9
125697	0
60792	10
969328	8
3859368	5
716993	0
644801	10
297266	3
2276355	12
187094	9
701346	2
538732	5
625650	9
457384	8
374944	9
124771	5
4409006	5
154158	0
1508160	12
1650881	12
3062644	3
1245213	6
290261	5
272785	0
305213	12
976197	12
278592	5
2764866	9
2829055	12
1125754	4
16062	5
291611	0
923068	12
297420	10
1178003	9
394219	5
790414	12
187091	8
1628213	8
2927119	4
538632	5
1458671	10
4061415	5
2646061	8
299154	12
457398	5
486129	12
49995	0
4385854	5
313768	12
461824	9
215549	5
589447	10
525623	12
2691744	5
819775	12
1977819	3
2068840	2
147933	6
271284	10
365064	9
17424	0
2679636	12
1132171	9
588816	0
92538	12
79078	12
293154	5
2571081	12
2500613	2
98081	9
2524721	12
93914	9
714507	2
1624621	4
435201	5
2050327	6
787537	5
1687208	3
844290	2
1595257	12
2214938	5
1685397	5
2850784	0
108808	0
782746	9
847207	5
2866627	9
3214187	12
2416834	0
3616541	3
1385336	6
17089	5
891900	5
522890	8
1756039	12
2500989	3
5094078	12
1394145	12
403589	12
791109	5
2267434	9
3992389	11
379734	9
4739084	11
1379366	12
1481672	10
921501	12
1963651	9
835096	8
2579040	9
940947	8
313972	7
471044	5
2098322	5
619438	6
443773	12
1129687	0
654426	12
6829898	5
1998624	6
2022566	0
2700009	9
502233	5
244139	0
1072205	9
2062893	12
1175744	6
1594078	2
23826	0
92553	12
349194	12
212865	0
8696	5
415079	12
81123	12
481698	9
132259	8
1358673	5
6829116	12
650854	0
72328	0
862576	6
62118	0
243257	12
3476615	2
309293	10
197410	6
1449004	5
46628	6
99036	12
1948030	6
303767	10
2239299	5
391738	5
836526	11
1224989	5
2698731	3
508034	12
1570360	12
3817943	7
794485	11
78930	12
1848819	6
2468909	4
2734133	5
3316280	5
2158488	1
190985	6
2658713	10
294794	5
634502	7
236437	9
809885	5
1107024	9
401780	10
1748733	9
1151099	2
668280	0
1670110	5
1477990	3
8462	5
624860	3
2361782	4
29484	6
1917082	12
1108308	9
767324	12
505337	5
1077674	9
1124127	12
2986502	9
553111	12
5208700	12
1301280	12
82208	12
66705	12
227129	7
1364121	12
79489	12
188407	9
280807	6
937487	9
2112320	2
133251	0
2789792	5
141758	12
1409136	12
2882841	8
917222	12
952988	0
5303065	9
3618295	0
103925	12
836051	12
2236337	0
1024300	5
1354115	12
214064	9
229170	5
271974	9
473421	5
154021	12
1060245	12
1207754	4
2118797	5
629492	12
3932695	0
192751	9
1326389	12
924337	9
1312812	0
1285914	8
1610594	0
339000	5
2388983	5
1284269	5
268012	5
310194	5
65854	12
2503647	12
1219139	12
2042657	6
4020949	9
561713	5
1031680	9
3989727	9
779890	5
613901	12
756507	11
55093	3
1021121	6
2371391	5
523319	8
643188	3
754204	2
1380013	6
635741	5
1001450	2
764235	5
175312	12
1077853	2
43723	0
497825	12
152074	12
677141	5
579710	0
391946	6
61209	0
1911483	9
249773	12
281796	9
1426082	6
3801961	5
1301993	9
1125021	2
290896	0
60736	6
678927	12
408687	12
1229577	12
945900	0
474230	5
1815904	7
1509575	3
2906190	4
532592	6
4352146	5
449286	12
1504331	12
937175	9
3302003	12
702273	6
2380779	12
1012640	12
8693	10
57127	2
360505	9
407631	12
247508	6
526215	6
526992	5
2201519	8
2126127	5
3540318	10
683777	12
953072	3
713611	8
212758	12
2180583	7
1624128	5
2612626	7
424887	9
98542	0
478741	5
835717	9
658647	5
1420887	9
2130833	9
1095794	5
73379	5
772652	3
3023911	2
2361467	5
172472	2
518491	6
1475629	9
1172863	7
450284	0
214968	5
326256	2
304335	2
1406884	5
3239567	12
472835	5
51657	10
309732	0
522853	10
404515	11
588781	0
864350	7
899871	9
452386	3
1801888	0
1053555	9
1152190	8
2580765	6
116746	8
1984156	2
323700	5
1556149	0
2176624	5
79109	12
4305203	0
253799	5
2543434	0
87401	9
464283	9
372085	12
1292435	9
4259581	4
79602	12
1031977	5
1495086	12
1967024	12
177075	6
2287575	2
664412	6
1229053	9
1055089	5
1741487	4
127662	0
3606838	9
192891	6
154521	12
34727	5
2928470	12
392833	2
809756	2
995775	12
1614439	9
741372	9
887978	6
1781526	12
1257521	12
80687	5
2223978	5
229173	12
2128632	12
773585	6
271324	7
662971	12
2506393	0
591694	2
2953238	6
826547	7
100328	9
331339	5
379952	12
406721	5
843390	9
33751	6
203202	0
1190742	12
1194548	1
2529953	6
1625323	7
931857	4
2082051	11
1954506	9
839741	5
2554228	5
600807	9
562691	5
2112744	12
2980177	7
386989	3
258047	5
640653	5
1548913	7
1358510	5
373407	6
130699	12
132465	2
844996	12
2753691	12
1801864	10
1460545	9
1370217	0
1874039	0
468337	6
1167149	5
473367	5
2062316	9
3145862	5
21523	12
676613	0
1328753	5
773352	0
1208975	3
2155111	1
842862	5
1086326	4
2679345	5
1228799	5
911462	12
419288	12
292643	5
63083	2
2677511	5
2562714	5
390640	12
528544	5
85590	2
1019791	12
96464	12
619676	6
298499	5
647305	12
482317	12
2099541	4
1747245	12
62056	6
291773	8
513739	9
2700015	10
1439805	12
2957701	12
291811	9
407659	12
1303845	5
1424074	12
2354158	5
3088130	12
583482	7
1484613	12
595124	5
1071827	11
1181477	3
137333	6
2720193	3
2251200	5
506463	0
554463	9
674798	5
2212692	2
212297	0
2684885	12
1697226	12
2406246	5
190928	4
349708	5
15636	5
2370714	9
79232	12
79416	12
45484	10
2358097	12
2540430	2
3052825	8
1781454	5
142456	6
1061204	9
2408076	6
460365	12
213063	12
391396	4
706998	12
1821656	5
1176767	12
857852	12
289537	0
4121396	12
2167019	5
3698356	5
18125	9
1317653	3
11960	7
2870693	9
3490930	12
17137	5
1182388	2
1097394	12
310019	12
1832310	1
608822	0
555048	12
2253024	5
145693	10
2066421	12
1037195	5
50262	8
684307	9
1076975	9
491313	12
965228	2
61019	3
87586	12
2079235	12
22146	5
2032220	12
1260345	5
1526	0
300278	9
921596	9
958192	6
738092	7
3035458	2
2999536	1
1161731	10
2569818	3
219414	0
331893	8
445120	9
1367497	5
83677	9
2038543	6
3109433	3
2176962	12
2791543	5
2764614	9
1926444	5
1200563	12
2438508	3
294125	10
527685	12
615993	4
813363	3
3621574	8
2271969	5
1257566	7
2471829	5
1624078	7
1520356	0
1945384	12
4924072	7
69879	3
271215	8
2112486	5
1490790	3
1064337	5
288711	12
4405194	12
1084781	5
98441	3
2076943	5
2064766	12
22317	5
112064	5
1237212	12
51348	5
975352	7
243131	5
1620883	2
593427	12
1534543	12
196987	9
1286826	12
2678695	12
241584	4
649278	9
3060007	8
60800	12
248274	12
344854	3
679226	9
3011720	9
1201189	12
1388939	12
936392	5
1159552	5
4855214	2
63012	0
375591	6
1512149	8
87430	5
2331268	7
1651182	5
865621	12
1892411	12
386640	7
4688516	5
781235	12
546970	5
89309	6
62147	5
869770	7
1178035	9
19123	0
577143	3
4495487	12
108534	6
1921756	2
783919	12
73916	5
158643	12
1709673	5
347855	5
720210	12
509963	5
1032619	2
281541	6
1919086	12
3232997	6
477478	9
2180473	7
30436	5
1615148	9
409485	9
3027600	9
1958658	7
410971	0
280705	9
2488000	9
3000971	12
2966780	5
546939	0
145226	6
255604	12
496507	5
50808	9
1741660	9
221136	5
847727	12
741485	12
16032	5
253898	12
2565928	8
2965974	4
3219296	5
3286947	3
1790277	9
92009	12
231658	0
1400205	10
393250	12
1834	5
202972	5
2998989	3
2893301	7
2548543	9
821705	12
2848855	8
3159201	12
1053803	9
2945087	4
802273	12
3512998	10
80036	12
1394526	12
1222915	5
1084080	12
2938061	9
565717	5
1182217	5
1165136	0
175359	9
770888	0
23870	9
1772058	10
2216576	6
398769	0
137400	9
1333486	6
642068	12
1692384	12
108696	6
304826	12
659123	5
4223933	3
174083	12
538544	5
1417215	5
780624	9
181712	9
1574713	6
2068137	0
1393113	9
806046	3
1934949	5
588813	9
53061	9
2465753	12
676509	12
51089	6
2734937	5
1804640	12
1520051	5
1536082	3
781632	6
793418	12
18155	5
894287	5
1028944	11
243685	5
281655	2
2015239	12
17095	3
855640	6
326712	5
774036	5
2153788	12
615861	9
2009852	12
1014618	9
471043	6
248842	2
1507556	12
772067	5
2401099	2
3773297	2
1770935	10
3868533	0
415747	9
382181	9
581705	9
2046644	12
696842	9
197961	10
1588532	6
1196498	12
1403294	12
1849988	12
96307	6
2717533	11
919527	7
79575	12
292043	12
1400060	3
746430	12
187780	12
1395872	2
1205556	5
222973	7
1646827	12
278623	10
263364	4
122808	0
831932	9
2009924	12
3059821	12
470675	5
1695170	12
1730861	12
115388	7
50283	6
4115531	12
959451	5
1596635	12
1120567	12
104207	3
3872978	7
2288051	9
1988747	5
2072571	2
142295	12
90887	7
2448163	9
2475233	5
844912	5
2286232	12
2017480	5
600103	9
1654747	3
4011373	9
1263759	2
1094412	7
301351	2
334086	6
1166728	3
2674957	12
556541	12
3027486	5
36005	12
765472	5
87589	0
184977	9
1897341	5
831224	5
1878948	5
565146	6
1022006	12
741463	9
2949385	6
1397195	12
1887658	8
289522	12
509867	6
223263	12
1680	5
3618713	3
582287	12
483645	12
205563	9
1535233	0
1728883	9
328116	9
2117151	11
4314188	5
3988974	9
78036	12
771362	5
1470138	5
3432838	9
187598	12
1369728	6
643708	12
302233	5
1887387	5
680898	12
3004418	11
3109066	4
615579	5
357045	6
1020188	6
1210391	8
835732	12
113542	6
2329605	0
586177	12
60753	3
310102	7
105894	5
2651722	12
3066669	0
4565059	12
1310730	5
1197682	8
1827110	12
827232	5
1053826	12
220061	6
83288	6
794161	11
1620299	5
3649559	1
64846	7
967011	9
73965	0
118685	12
99819	12
1501086	12
1719111	12
2378484	9
4112457	2
606911	12
65738	12
841873	1
1185334	10
16463	5
2763674	5
203812	5
787536	11
3287350	3
2188191	5
2272597	12
943632	2
710600	12
160842	9
3075731	9
322759	5
1629396	5
1219567	12
2674369	12
1422277	5
423585	12
3306981	6
1306803	11
1320435	11
692677	9
1646480	3
239164	12
3902219	12
619343	5
2011907	12
2802174	2
1178621	5
894111	12
471565	6
738445	8
22263	10
911967	5
79700	12
1379763	5
114523	9
1124953	2
382329	4
430172	0
2546958	5
233495	6
132632	9
2034317	2
332859	8
2280594	12
223308	5
1122783	12
794891	5
787182	9
149258	5
504759	12
353121	9
1157926	5
221769	5
819865	5
2446337	2
2820204	9
133994	12
448298	4
1186369	12
522186	12
1048592	11
74355	5
1546563	9
2969904	5
162284	7
59289	6
79283	0
562242	12
657307	6
794868	6
2396692	2
2145862	6
338839	5
3129838	2
349707	5
967566	12
1861700	12
2136003	12
2363089	11
283440	12
2483696	12
56020	5
1406741	5
2218063	9
27381	9
459933	12
1154207	9
654241	12
60856	9
303552	12
2557932	6
1092601	5
1563210	9
21850	5
206256	9
