artist	main_genre
303176	electronic
117901	r&b/soul
780664	pop
477162	electronic
2289752	rock
1862570	jazz
1535758	rock
3348527	reggae
487433	classical
1463374	r&b/soul
2982786	rock
321967	pop
3356180	rock
396482	rock
111189	rock
1214478	country
2479321	jazz
2905518	jazz
963856	pop
55087	pop
2629614	electronic
97625	classical
2030873	rock
73393	electronic
2648003	jazz
666426	pop
1087418	electronic
595895	alternative
1834882	pop
183373	r&b/soul
1888769	country
1082951	country
490966	hip-hop/rap
989438	hip-hop/rap
524635	electronic
1051732	reggae
839526	r&b/soul
207800	electronic
410998	pop
192950	electronic
271137	reggae
61313	rock
17155	electronic
1406482	electronic
245345	electronic
3040897	latin
695941	rock
1061057	reggae
4274634	classical
516456	rock
1458388	classical
2388341	rock
2495100	country
252660	hip-hop/rap
1495999	pop
2791027	rock
535076	rock
309846	electronic
557023	pop
1526240	electronic
802234	rock
1229568	r&b/soul
1750229	country
68309	hip-hop/rap
4275214	classical
1108563	country
307165	rock
187800	rock
161363	alternative
2520231	country
1969500	rock
60773	country
79463	country
3583762	classical
62651	rock
1433932	electronic
32592	r&b/soul
428955	electronic
1478016	electronic
2291645	alternative
676366	hip-hop/rap
51088	hip-hop/rap
2494389	electronic
53161	electronic
574348	rock
489585	country
2419770	alternative
393189	dance
2522810	hip-hop/rap
3563480	jazz
2096452	electronic
1264535	rock
1559337	rock
137339	electronic
1612786	classical
503353	electronic
1847075	dance
1942381	rock
738362	jazz
536171	electronic
50129	hip-hop/rap
1021371	electronic
302817	rock
1160887	pop
721775	rock
3181207	pop
1113910	latin
3670412	rock
60684	alternative
356740	pop
609066	rock
923192	hip-hop/rap
4813843	rock
882806	classical
392497	rock
381390	rock
1936465	dance
844806	latin
305944	hip-hop/rap
349696	hip-hop/rap
1482404	electronic
79698	rock
900000	hip-hop/rap
27510	pop
2106237	electronic
20036	electronic
582797	pop
2441507	blues
805734	rock
280161	hip-hop/rap
160759	pop
909069	electronic
277471	electronic
1734484	r&b/soul
203646	pop
382157	rock
2173949	classical
3165813	rock
712239	rock
78934	rock
742527	hip-hop/rap
761069	hip-hop/rap
79137	rock
2670422	electronic
1450076	electronic
280136	hip-hop/rap
1434750	electronic
304800	rock
33830	rock
197953	electronic
4328083	rock
3893841	rock
930903	alternative
205987	classical
2516658	pop
3187883	pop
517932	pop
545653	jazz
107257	reggae
2434576	rock
1861689	alternative
526052	classical
984783	hip-hop/rap
703127	rock
2134915	pop
881205	rock
1631687	pop
611063	electronic
1357027	rock
1633800	electronic
809721	r&b/soul
943218	alternative
4150583	rock
2993288	electronic
1887111	electronic
491500	country
2579905	electronic
2818019	electronic
334103	classical
5080337	electronic
586678	rock
2852961	latin
65998	pop
2708668	rock
1883667	country
3984058	rock
149576	jazz
556098	rock
408864	rock
312999	electronic
3862578	electronic
532927	electronic
1429297	electronic
1024887	rock
2166836	electronic
607061	electronic
2012192	reggae
938130	electronic
67705	hip-hop/rap
118039	reggae
1534559	rock
3378439	rock
608813	rock
1116744	electronic
2108816	electronic
3084027	rock
1634903	classical
2524678	electronic
229753	alternative
1545243	rock
2117277	hip-hop/rap
1019890	rock
973876	electronic
640609	electronic
70879	rock
632174	country
90821	pop
780817	pop
1286968	classical
557131	hip-hop/rap
139520	hip-hop/rap
79607	rock
718281	rock
152910	hip-hop/rap
1527795	rock
1740157	rock
3855142	jazz
1331153	electronic
1402313	rock
1786818	hip-hop/rap
13103	hip-hop/rap
898102	electronic
294659	rock
1816392	blues
929808	rock
2060092	blues
1406520	electronic
2643334	classical
1450863	dance
29244	alternative
679807	alternative
148196	classical
320010	rock
2776658	rock
1457458	hip-hop/rap
3849624	hip-hop/rap
773803	dance
820937	rock
1851646	electronic
581089	rock
70525	electronic
115189	electronic
1266649	country
1522259	jazz
31779	electronic
957652	rock
822921	rock
1426503	hip-hop/rap
699371	rock
2198194	reggae
2154133	alternative
1086223	hip-hop/rap
1135538	rock
368339	rock
928877	rock
682915	electronic
382582	pop
1985784	reggae
635379	electronic
132580	pop
738930	pop
978981	electronic
830308	rock
2339776	electronic
142356	r&b/soul
1745816	pop
975576	jazz
1614416	pop
529508	r&b/soul
1248513	country
98512	pop
481550	pop
463165	jazz
1644044	pop
987785	r&b/soul
57711	alternative
494590	alternative
328989	electronic
1817237	rock
1259732	electronic
55145	alternative
636027	rock
1317647	country
269576	blues
80527	rock
2282488	country
1640912	reggae
1134708	hip-hop/rap
315553	jazz
2235169	pop
253804	pop
2700517	rock
92531	rock
459299	hip-hop/rap
566282	rock
2400525	electronic
669049	rock
1006369	hip-hop/rap
858378	electronic
141072	alternative
2340040	country
1948467	electronic
1019404	rock
32846	pop
2814115	electronic
909144	electronic
3188562	hip-hop/rap
2630468	r&b/soul
2980782	rock
371445	rock
131482	classical
151681	electronic
1060264	alternative
1983892	r&b/soul
719520	classical
209608	hip-hop/rap
2271478	alternative
443124	electronic
742656	electronic
1170385	classical
626860	electronic
370842	electronic
1396986	pop
859167	hip-hop/rap
2698277	country
2751555	electronic
1108341	alternative
517066	classical
2097499	rock
62351	alternative
212912	rock
1227632	blues
1721860	rock
577910	rock
1613152	hip-hop/rap
112547	electronic
104672	rock
1167097	hip-hop/rap
58380	country
1624176	rock
273058	latin
926858	latin
2974772	rock
46054	rock
579382	rock
130598	pop
1956828	country
889731	rock
249645	rock
571010	electronic
844984	rock
2619847	pop
679915	rock
562061	rock
2210764	classical
435020	electronic
258976	pop
3725938	rock
221852	pop
1079671	pop
1293480	pop
114320	dance
167330	electronic
930583	hip-hop/rap
460794	electronic
1685477	hip-hop/rap
491560	rock
168022	alternative
4075172	country
169136	electronic
947029	electronic
684530	classical
421102	pop
269062	jazz
499336	rock
868006	country
1276411	rock
995886	electronic
289402	rock
2385159	rock
430313	jazz
293137	rock
2310333	hip-hop/rap
1767507	dance
507097	rock
2674118	electronic
354249	jazz
256918	pop
1466281	hip-hop/rap
1138244	latin
1440894	electronic
24475	hip-hop/rap
86732	country
853604	rock
4056767	rock
1513128	country
1778116	jazz
4069726	latin
3125375	rock
72525	reggae
13342	hip-hop/rap
2852213	electronic
1634484	pop
430048	classical
217440	rock
3770964	hip-hop/rap
2438988	reggae
994481	r&b/soul
62894	r&b/soul
3034947	electronic
80625	rock
1550171	rock
344898	hip-hop/rap
1127924	alternative
82879	hip-hop/rap
941836	pop
198529	pop
884546	pop
356644	electronic
276382	rock
165549	alternative
468400	electronic
104512	alternative
1431327	electronic
725763	hip-hop/rap
943396	pop
460180	rock
201560	pop
1402122	country
1706740	country
406451	pop
529458	hip-hop/rap
156875	classical
1917531	country
271234	alternative
98231	pop
1227031	jazz
3544309	pop
1944682	rock
473536	hip-hop/rap
1553816	electronic
1579958	electronic
83274	hip-hop/rap
2299753	jazz
302243	electronic
2413704	country
703546	electronic
355429	electronic
2112462	electronic
195563	electronic
1518180	pop
248736	country
8794	r&b/soul
68160	electronic
3957891	classical
61129	r&b/soul
746038	r&b/soul
37360	electronic
1160768	electronic
940963	electronic
43752	hip-hop/rap
303719	r&b/soul
1403337	rock
239373	rock
3350715	rock
1453939	pop
2250115	rock
61029	electronic
585695	hip-hop/rap
5583498	classical
324886	pop
707577	rock
366391	pop
1287377	electronic
1268864	blues
1501497	jazz
746067	rock
799745	electronic
4158555	pop
78755	rock
1743621	electronic
1402558	classical
4202092	reggae
2816524	latin
2063675	jazz
1177588	jazz
1635998	country
222611	classical
329955	rock
547812	latin
382158	electronic
418045	electronic
305869	classical
2030546	rock
3261349	electronic
2188427	r&b/soul
77087	pop
3867059	electronic
455553	alternative
2009120	rock
2748347	classical
130698	rock
1807037	r&b/soul
2458752	rock
5658490	pop
78181	rock
233726	hip-hop/rap
662292	rock
78972	rock
1623292	blues
2757601	classical
629679	country
4533810	rock
495685	electronic
3476287	rock
2252343	electronic
2738960	pop
1980264	classical
3651198	electronic
634095	hip-hop/rap
62890	country
1693022	electronic
1438186	pop
136629	pop
3059990	hip-hop/rap
1524357	reggae
3869851	electronic
1815264	hip-hop/rap
300110	rock
324541	alternative
3329925	rock
567076	rock
253255	classical
294092	pop
805533	classical
1132070	reggae
360013	electronic
228703	pop
626210	rock
133312	rock
620301	hip-hop/rap
521508	jazz
790878	electronic
1815809	pop
3042846	electronic
283318	classical
158898	electronic
3290763	country
963314	rock
280108	r&b/soul
2093790	rock
905891	rock
156857	electronic
414548	hip-hop/rap
1457964	reggae
1475282	hip-hop/rap
1510153	electronic
1276515	jazz
1005672	hip-hop/rap
380147	pop
138564	rock
1330777	country
484705	alternative
869330	rock
27529	pop
2317448	classical
408581	rock
606008	rock
979703	electronic
1736310	electronic
78098	rock
639626	hip-hop/rap
223373	country
149918	hip-hop/rap
93865	rock
60626	rock
188056	rock
1442427	classical
60527	electronic
1978854	classical
2555764	electronic
6857	pop
73283	r&b/soul
1165556	rock
737344	rock
233489	hip-hop/rap
440486	hip-hop/rap
2397429	rock
777056	alternative
1526312	electronic
2456344	rock
1773	classical
1545068	r&b/soul
1578014	hip-hop/rap
1367684	electronic
62326	alternative
90918	alternative
1797910	rock
589165	rock
1243117	electronic
284520	electronic
289398	alternative
3287082	country
575606	pop
188162	rock
3152035	pop
1149164	rock
1843519	hip-hop/rap
2960368	pop
920368	jazz
2074123	electronic
1579350	r&b/soul
239366	electronic
1612001	electronic
452010	country
125718	electronic
761556	classical
1381371	alternative
382105	country
985207	rock
1378337	rock
893173	hip-hop/rap
693431	latin
779368	electronic
365586	rock
346419	pop
580773	classical
404436	blues
558860	classical
1110072	rock
77331	hip-hop/rap
333759	electronic
2494326	r&b/soul
351149	electronic
265702	rock
78211	rock
836528	dance
306553	r&b/soul
113606	reggae
3853096	rock
367110	hip-hop/rap
1595697	rock
2145703	rock
1364898	rock
1491651	electronic
739484	classical
302305	electronic
31669	classical
695935	rock
197031	pop
333914	rock
866688	hip-hop/rap
2322974	rock
2022447	hip-hop/rap
1636573	rock
46871	electronic
1340035	rock
23847	pop
79041	rock
2463076	electronic
3880193	country
1696178	classical
93925	rock
1543283	classical
1495826	country
219339	country
2961892	classical
2887	electronic
2418413	hip-hop/rap
1990734	r&b/soul
228377	rock
3630938	rock
2862818	rock
86675	alternative
207429	electronic
27538	alternative
818777	jazz
3867383	pop
932618	electronic
87461	electronic
98769	hip-hop/rap
3209783	electronic
125547	country
1624283	jazz
1806292	electronic
307249	rock
1381339	pop
1924235	rock
473557	rock
34738	electronic
269664	pop
1186923	hip-hop/rap
322020	electronic
358039	jazz
1629471	rock
1019909	rock
3751697	jazz
3377646	electronic
934676	hip-hop/rap
2383776	rock
1285542	r&b/soul
1834126	alternative
108159	r&b/soul
3023365	blues
162299	electronic
138381	hip-hop/rap
2511529	classical
2747268	country
2535104	rock
169139	electronic
1913958	rock
287038	electronic
954525	rock
1295329	blues
1193820	rock
1199273	rock
3493955	rock
921466	latin
663532	pop
2642929	reggae
324967	electronic
1516917	hip-hop/rap
1778115	jazz
507987	rock
389972	jazz
252635	rock
3156128	electronic
3421152	rock
1081683	classical
674814	classical
198248	electronic
1696920	electronic
1037225	electronic
443305	dance
758255	classical
1862450	alternative
1662178	pop
389680	latin
97646	electronic
941037	rock
1897254	electronic
422850	pop
112183	electronic
478081	electronic
439681	rock
160173	rock
1843377	electronic
685743	alternative
377128	country
1703398	hip-hop/rap
545121	hip-hop/rap
2957556	electronic
73903	hip-hop/rap
282719	country
1247755	jazz
729662	rock
716249	hip-hop/rap
796716	alternative
1721110	rock
2344776	electronic
4111057	rock
86505	pop
3414337	electronic
1685782	pop
1013082	latin
138636	pop
2038220	rock
609725	electronic
2112920	electronic
759689	pop
1363432	electronic
845146	r&b/soul
559222	pop
617331	pop
1176389	electronic
163847	country
158289	hip-hop/rap
1493061	electronic
3186846	electronic
1759493	electronic
728529	hip-hop/rap
579542	hip-hop/rap
1718357	country
1490921	pop
278304	rock
869215	rock
430129	rock
115654	electronic
4007140	rock
1270591	r&b/soul
2675068	classical
686919	blues
659251	dance
565411	hip-hop/rap
74604	alternative
3702010	alternative
1918979	hip-hop/rap
414516	jazz
1104306	blues
2051974	electronic
599253	hip-hop/rap
2863523	hip-hop/rap
380204	classical
3082661	r&b/soul
822057	rock
536916	electronic
567002	classical
1802450	country
174158	rock
2343330	jazz
3266837	electronic
219430	jazz
449632	rock
295980	hip-hop/rap
299543	jazz
60649	pop
1420766	hip-hop/rap
289528	rock
1899111	rock
973748	hip-hop/rap
11995	jazz
713440	pop
153738	latin
50198	alternative
79460	rock
2380774	alternative
169299	hip-hop/rap
1691958	pop
1910196	classical
2535620	classical
1789910	electronic
296761	r&b/soul
698083	electronic
3515811	pop
3465499	electronic
11396	pop
1080191	dance
1016234	country
519542	rock
595370	rock
1080773	electronic
612218	alternative
2789501	rock
3326771	hip-hop/rap
1147010	jazz
688506	pop
344750	classical
916074	hip-hop/rap
2489278	pop
52447	rock
1199137	electronic
244949	jazz
246757	dance
106011	alternative
473471	electronic
1806285	electronic
151948	electronic
27843	rock
481169	electronic
414558	hip-hop/rap
159892	hip-hop/rap
1796557	pop
514358	classical
1783561	electronic
78904	rock
2791099	electronic
295018	country
266891	rock
19189	r&b/soul
596268	jazz
598794	rock
2520418	rock
1805504	rock
3278549	rock
633194	rock
1164232	classical
2893572	electronic
507019	rock
10871	electronic
867877	rock
346963	pop
718180	rock
4828777	rock
950184	alternative
93426	pop
1821824	rock
711166	dance
708980	electronic
61299	hip-hop/rap
11712	r&b/soul
178813	hip-hop/rap
2284214	electronic
288763	pop
118636	alternative
552838	pop
214633	rock
980269	electronic
1406055	electronic
778143	rock
2667208	jazz
241751	classical
440491	alternative
1031197	r&b/soul
794696	electronic
360630	jazz
3142406	electronic
2864711	pop
2365924	classical
246951	electronic
519580	rock
180242	r&b/soul
470193	electronic
139240	jazz
1956442	hip-hop/rap
641579	rock
329459	pop
1737942	rock
2180466	rock
2312621	rock
19220	alternative
3531107	electronic
1898913	rock
88242	classical
104016	jazz
22423	electronic
3950462	pop
1561289	latin
938304	electronic
291715	hip-hop/rap
718812	pop
2415523	rock
911470	electronic
390586	electronic
189263	rock
326479	classical
33504	pop
1016749	rock
557081	pop
2147331	jazz
519909	pop
821867	pop
3631467	electronic
738005	hip-hop/rap
1833072	alternative
924516	pop
690056	jazz
1167144	classical
1772719	rock
352052	electronic
1157009	classical
1472754	classical
3168324	r&b/soul
735384	classical
78331	rock
354376	classical
84917	dance
2613699	blues
3552596	hip-hop/rap
507524	rock
1295601	rock
1228081	rock
310063	rock
4320667	country
608716	rock
1209422	electronic
288595	rock
248929	r&b/soul
1630981	rock
30295	hip-hop/rap
3294673	country
2066927	rock
963887	latin
1980939	classical
1048770	electronic
4012	alternative
1797739	electronic
481694	pop
1880155	electronic
2173151	rock
461723	hip-hop/rap
442114	pop
979545	electronic
400807	electronic
1943738	reggae
1162040	electronic
1773586	rock
5418652	electronic
1224022	country
1030766	electronic
1286169	classical
602911	electronic
854158	rock
1635436	pop
63140	classical
79961	rock
92886	rock
3641430	reggae
216548	rock
2402221	rock
369785	rock
82105	jazz
1491910	electronic
359028	pop
164499	jazz
852495	hip-hop/rap
1064219	dance
1559136	jazz
398261	electronic
2214825	electronic
3025682	classical
628150	rock
488983	country
780620	pop
967925	electronic
1548162	r&b/soul
159468	hip-hop/rap
3334315	classical
722042	electronic
1825031	hip-hop/rap
5529239	electronic
1495832	alternative
2407832	dance
223247	pop
161299	electronic
1899002	jazz
1911414	rock
63108	electronic
884030	alternative
271169	rock
1117048	hip-hop/rap
1578292	blues
2906215	electronic
2326064	rock
734632	pop
2056025	hip-hop/rap
4733445	rock
2785584	rock
55102	r&b/soul
1590159	hip-hop/rap
403770	hip-hop/rap
2683219	electronic
214215	rock
299405	r&b/soul
57377	classical
942636	pop
3844262	electronic
457278	electronic
1433826	electronic
414783	hip-hop/rap
1327051	hip-hop/rap
2137634	pop
854622	rock
1850375	rock
117834	pop
1462849	electronic
259613	rock
168919	electronic
79774	rock
37313	rock
387594	classical
79105	rock
1338	classical
33224	hip-hop/rap
1650432	electronic
1489629	electronic
109889	rock
947501	hip-hop/rap
1448816	electronic
1054886	electronic
1976233	jazz
1636586	rock
1941110	classical
1123761	pop
1245333	rock
377613	hip-hop/rap
8871	alternative
1375520	alternative
361416	rock
523290	alternative
382013	jazz
80124	rock
3685619	electronic
1433120	rock
8558	pop
1702760	hip-hop/rap
1926432	electronic
1012226	electronic
79579	rock
158594	electronic
2860533	alternative
268458	jazz
588138	rock
1802410	reggae
3287366	country
443938	electronic
3454970	blues
1211047	rock
1717695	hip-hop/rap
927949	rock
2074959	classical
177834	electronic
1869528	rock
1527000	classical
1174662	rock
1912083	electronic
394104	electronic
8692	pop
1136298	hip-hop/rap
1509967	pop
622705	rock
636336	hip-hop/rap
751645	rock
2138952	electronic
57678	electronic
1029279	pop
2309780	blues
310277	electronic
340851	electronic
781292	pop
501014	classical
257764	electronic
4180599	electronic
2319786	classical
628810	r&b/soul
1256453	rock
366320	rock
489833	electronic
442866	hip-hop/rap
160585	jazz
2188130	classical
198079	rock
1627831	reggae
3594144	latin
1782048	electronic
3928236	r&b/soul
841178	electronic
1190308	electronic
33412	electronic
2466083	rock
470987	rock
679078	electronic
79699	rock
1127459	reggae
518381	rock
78263	rock
29584	electronic
906513	rock
382459	alternative
2221727	reggae
2677471	rock
411110	classical
65984	hip-hop/rap
46805	rock
223170	classical
1857424	classical
2473091	rock
54107	electronic
606185	rock
78850	rock
871997	hip-hop/rap
515622	jazz
130396	rock
58325	classical
1680222	blues
163038	rock
904763	dance
2690162	rock
401846	pop
1086163	classical
323771	country
1307765	hip-hop/rap
382547	country
1246317	hip-hop/rap
320444	classical
1271432	latin
1914380	rock
2601083	electronic
1694141	blues
58895	rock
822078	rock
3943150	rock
1486374	rock
294802	alternative
1619643	rock
3293977	electronic
278186	electronic
3872128	rock
1178745	latin
2173230	electronic
142987	hip-hop/rap
368685	classical
713829	pop
114901	rock
315586	hip-hop/rap
2526359	hip-hop/rap
169311	hip-hop/rap
1375720	pop
2292957	reggae
53788	pop
3110349	rock
1939295	dance
845425	pop
1140936	rock
2966227	electronic
24296	pop
221756	electronic
441971	electronic
37863	rock
681213	hip-hop/rap
1625008	jazz
4153817	reggae
29253	alternative
941590	rock
145701	classical
652781	electronic
491461	electronic
819859	rock
1169457	rock
140352	blues
92845	latin
145620	pop
1648735	electronic
2071722	rock
1401350	electronic
819546	electronic
921498	latin
509339	rock
850436	electronic
1012126	country
108756	latin
63063	country
183100	r&b/soul
62925	country
2941456	pop
1799633	pop
544452	alternative
520760	jazz
2567648	rock
244790	alternative
238640	rock
294726	rock
41209	pop
2666398	electronic
1563410	rock
3182742	classical
59332	hip-hop/rap
441040	classical
2276074	classical
3975873	rock
1249010	country
2282008	electronic
2073231	r&b/soul
644875	dance
1682768	classical
2317560	rock
1293465	hip-hop/rap
2681313	jazz
1972525	classical
1175466	electronic
3190521	electronic
64942	rock
793475	classical
229322	pop
297473	rock
2171438	country
1338123	electronic
3585843	rock
964858	hip-hop/rap
140430	pop
1794423	hip-hop/rap
219225	rock
51321	electronic
3952321	country
1091887	pop
1436565	hip-hop/rap
2040562	hip-hop/rap
1323293	rock
3040644	rock
3549930	rock
103547	electronic
2724368	rock
321517	jazz
1118716	pop
686676	latin
2599562	rock
1563598	rock
1346240	pop
545115	hip-hop/rap
325072	electronic
280120	pop
1926510	electronic
2215331	classical
2681542	rock
2453067	rock
659178	rock
2381753	pop
203194	pop
3902618	pop
1153917	electronic
867017	jazz
2521183	rock
3491704	rock
1409941	classical
215328	rock
146088	alternative
1583749	classical
3138419	hip-hop/rap
1053628	pop
3487614	rock
1845313	dance
4142996	hip-hop/rap
2060201	classical
1935842	rock
672130	classical
104122	hip-hop/rap
3058439	rock
1209904	rock
2162044	country
3188556	pop
127235	rock
2336755	electronic
205560	pop
78832	rock
2510708	pop
3874056	alternative
451385	r&b/soul
708526	electronic
173755	rock
2328973	rock
2485441	classical
2374298	rock
354848	electronic
943367	jazz
588821	alternative
570149	country
149199	rock
534780	rock
1073312	jazz
564795	jazz
4007937	country
780864	hip-hop/rap
1287499	hip-hop/rap
357054	rock
181868	jazz
57205	rock
957687	rock
637996	jazz
394528	pop
2183739	rock
1032526	hip-hop/rap
1310400	r&b/soul
531858	pop
583357	rock
142841	rock
3763295	classical
1180492	rock
142495	rock
1135776	rock
917243	dance
1128012	hip-hop/rap
986727	hip-hop/rap
483985	pop
121171	r&b/soul
248152	electronic
3109725	classical
282075	electronic
1742572	hip-hop/rap
1144569	r&b/soul
1482806	rock
742385	classical
79262	rock
250477	electronic
1312035	r&b/soul
55326	hip-hop/rap
317138	rock
797192	pop
5067627	classical
1090082	rock
2829001	classical
1733303	electronic
117827	pop
3432559	latin
104736	classical
3045343	electronic
835992	rock
16328	electronic
2415978	rock
288248	classical
671416	rock
280337	electronic
289498	alternative
923565	rock
658409	rock
33602	hip-hop/rap
68827	hip-hop/rap
1546709	electronic
293956	alternative
2077460	jazz
449714	electronic
1195180	classical
258061	electronic
2652943	electronic
60409	electronic
608818	rock
2962470	rock
829912	rock
3638518	rock
2736982	pop
899271	pop
2692356	rock
411794	latin
70859	rock
996457	hip-hop/rap
247519	pop
1157296	pop
101537	electronic
163544	pop
26553	pop
1538871	rock
1059083	alternative
813953	rock
1830746	classical
2115559	alternative
213365	electronic
214926	classical
288692	rock
4830086	electronic
629780	rock
698229	rock
1343145	country
2320651	classical
255532	electronic
1819	classical
108216	pop
108111	hip-hop/rap
1311965	jazz
660290	electronic
106362	r&b/soul
3116400	country
19995	electronic
921628	electronic
54686	hip-hop/rap
204278	pop
556615	rock
271158	classical
231828	pop
714983	rock
941625	alternative
238824	reggae
460531	country
288527	rock
1276931	electronic
104642	electronic
1151160	electronic
457957	electronic
615386	rock
3777552	blues
490056	alternative
1009632	rock
303190	electronic
3407866	rock
932627	classical
146420	hip-hop/rap
518490	rock
954023	alternative
519631	alternative
1176209	country
2899972	alternative
1801893	r&b/soul
1942474	rock
1923062	electronic
1324363	latin
1100014	hip-hop/rap
80559	rock
1465537	electronic
533451	pop
174747	classical
809315	hip-hop/rap
2355828	r&b/soul
173608	country
4025104	r&b/soul
1359618	electronic
2318793	electronic
2022573	latin
2585571	rock
2672723	latin
3917146	classical
1333631	electronic
281731	pop
442677	hip-hop/rap
1132211	hip-hop/rap
760536	country
64080	electronic
1236053	hip-hop/rap
4243899	electronic
2227419	dance
413739	rock
3318668	electronic
803331	rock
153801	latin
237562	hip-hop/rap
2984941	pop
50346	hip-hop/rap
307986	pop
100340	latin
3954782	rock
587602	country
61054	electronic
934325	electronic
1497064	hip-hop/rap
1344803	electronic
1429880	rock
53152	pop
103940	rock
2997567	electronic
2779403	country
51531	pop
538637	electronic
546884	electronic
372633	pop
137394	rock
270821	r&b/soul
280155	electronic
1506614	classical
455066	hip-hop/rap
3455196	jazz
2885784	electronic
411262	rock
2078518	electronic
68179	rock
1763534	country
2693205	classical
4258532	electronic
733153	electronic
1856995	blues
1930757	rock
745034	rock
4218452	pop
2552945	country
626060	pop
3457604	alternative
2426050	rock
3062591	electronic
2841255	pop
3940261	latin
75938	pop
77362	pop
632306	classical
2161229	alternative
60779	rock
1394082	r&b/soul
92041	hip-hop/rap
987678	reggae
802214	electronic
1090915	country
1733202	classical
773274	rock
142575	electronic
544435	rock
1140818	reggae
796629	electronic
761622	country
1952092	rock
727820	hip-hop/rap
3003331	rock
1134567	r&b/soul
1394641	jazz
234254	r&b/soul
1397493	rock
382356	rock
442834	electronic
145610	alternative
3697686	country
926491	hip-hop/rap
304901	rock
196180	alternative
280358	electronic
128186	rock
22383	hip-hop/rap
107096	hip-hop/rap
2047308	r&b/soul
737165	electronic
33733	pop
236289	rock
1504830	reggae
78642	electronic
1550102	electronic
2658800	electronic
1088168	hip-hop/rap
3361243	classical
87351	rock
92852	pop
852122	rock
1019949	electronic
113922	electronic
2105127	electronic
4686192	jazz
104880	pop
1524291	jazz
294707	rock
77311	pop
440770	hip-hop/rap
565435	hip-hop/rap
3133607	rock
2735686	electronic
108944	hip-hop/rap
1134106	reggae
589359	pop
60980	r&b/soul
60989	rock
159980	hip-hop/rap
1222195	classical
563450	jazz
1274722	electronic
26450	alternative
2632625	rock
313930	dance
992416	hip-hop/rap
2212211	hip-hop/rap
971766	dance
1020907	hip-hop/rap
576657	hip-hop/rap
537736	electronic
1613683	classical
1687911	rock
35677	hip-hop/rap
3610751	classical
50238	hip-hop/rap
1899197	rock
2212189	pop
1851309	hip-hop/rap
2250774	pop
1285760	hip-hop/rap
1191177	electronic
743223	hip-hop/rap
652111	r&b/soul
595640	jazz
2615630	rock
1094496	jazz
1112627	jazz
4116	electronic
272783	rock
595301	rock
303050	country
264637	rock
161457	rock
1573747	r&b/soul
3696097	electronic
379953	electronic
1462252	latin
538517	electronic
588119	rock
1292057	rock
845222	electronic
99125	pop
2736944	electronic
4775323	classical
2758569	rock
2222333	hip-hop/rap
278594	r&b/soul
2999663	pop
408949	rock
3174319	country
654612	country
169275	hip-hop/rap
2894	rock
219425	electronic
1508971	pop
229454	rock
1491470	electronic
5103595	dance
2679533	electronic
870118	alternative
3455586	country
376768	reggae
2765412	electronic
3487380	rock
410091	pop
414534	hip-hop/rap
3162637	electronic
608607	rock
17948	electronic
138090	dance
2123290	pop
1926889	pop
236760	jazz
1270079	blues
533350	pop
751600	electronic
3277200	jazz
882990	hip-hop/rap
60435	pop
1572381	rock
2838891	rock
1923824	country
224219	r&b/soul
595258	pop
3414056	electronic
368598	pop
8910	alternative
826163	hip-hop/rap
62934	pop
408935	rock
3042921	jazz
2677201	electronic
1696372	alternative
2441170	hip-hop/rap
2025005	country
25783	hip-hop/rap
2090734	hip-hop/rap
676254	rock
1723138	rock
2036454	jazz
4818087	rock
1169499	rock
3059995	alternative
408180	electronic
2161648	reggae
100058	rock
841967	rock
1417282	jazz
2828756	classical
3601130	electronic
132585	electronic
3445663	classical
31936	pop
2339781	electronic
1320902	rock
959244	rock
8196	alternative
2740357	rock
3465971	electronic
495123	electronic
623419	classical
2195277	reggae
840746	r&b/soul
1665945	country
1459582	hip-hop/rap
456106	pop
803400	classical
311856	hip-hop/rap
2659305	jazz
1024720	pop
271708	rock
348905	pop
3146469	electronic
247441	pop
3377387	r&b/soul
135889	latin
174367	pop
1006212	electronic
166452	rock
657293	hip-hop/rap
2992845	pop
1334212	electronic
2700008	rock
1127453	reggae
1401771	classical
109754	jazz
655876	dance
581981	hip-hop/rap
2582540	dance
225283	electronic
1435419	rock
1939808	electronic
2123723	reggae
1523812	rock
1361963	pop
670783	alternative
1340977	electronic
982449	rock
3292543	rock
79719	rock
628299	country
1269262	blues
3975810	rock
1915895	electronic
1958665	country
3293069	classical
1280286	jazz
856397	r&b/soul
944097	electronic
4792670	electronic
1406211	dance
594974	rock
5348338	alternative
999393	rock
78608	rock
684939	rock
821686	classical
146320	rock
217725	hip-hop/rap
2473541	hip-hop/rap
1507242	rock
1562107	r&b/soul
265940	electronic
724973	pop
817680	rock
43895	electronic
2939475	pop
1700917	country
3319705	rock
2353967	rock
1308842	rock
441953	pop
867552	rock
2378986	pop
2142614	electronic
2156594	electronic
215880	alternative
2981916	alternative
1534928	rock
255802	hip-hop/rap
434992	electronic
111397	jazz
1452988	jazz
6495	rock
943725	jazz
3265147	rock
543592	hip-hop/rap
601315	pop
488130	dance
2337437	electronic
88051	alternative
2584158	hip-hop/rap
4370484	electronic
1313029	pop
89060	hip-hop/rap
786835	hip-hop/rap
2611056	electronic
958985	rock
2285214	electronic
622654	rock
589230	hip-hop/rap
2092591	electronic
79062	rock
619771	hip-hop/rap
1966459	electronic
483512	rock
2636843	electronic
55095	hip-hop/rap
136924	pop
118568	pop
662946	rock
2285887	rock
1108189	rock
1710654	latin
470320	pop
1864384	rock
